Timestamp,Value
11/25/2017 4:10,0.781826172
11/25/2017 4:15,0.871871719
11/25/2017 4:20,0.812641328
11/25/2017 4:25,0.830020859
11/25/2017 4:30,1.274576172
11/25/2017 4:35,0.664416328
11/25/2017 4:40,0.706994668
11/25/2017 4:45,0.870037031
11/25/2017 4:50,0.817109688
11/25/2017 4:55,1.436271875
11/25/2017 5:00,0.914425234
11/25/2017 5:05,0.954315156
11/25/2017 5:10,0.878688359
11/25/2017 5:15,1.069323516
11/25/2017 5:20,1.932003281
11/25/2017 5:25,1.569091719
11/25/2017 5:30,1.186614141
11/25/2017 5:35,1.437360469
11/25/2017 5:40,1.343755195
11/25/2017 5:45,0.857928516
11/25/2017 5:50,0.924452813
11/25/2017 5:55,0.685735859
11/25/2017 6:00,0.799173594
11/25/2017 6:05,1.786510938
11/25/2017 6:10,0.679556172
11/25/2017 6:15,0.668961328
11/25/2017 6:20,1.300780742
11/25/2017 6:25,1.358681719
11/25/2017 6:30,0.708282813
11/25/2017 6:35,1.227115859
11/25/2017 6:40,1.621236953
11/25/2017 6:45,2.364717656
11/25/2017 6:50,1.724247344
11/25/2017 6:55,1.677440625
11/25/2017 7:00,1.801411094
